precision,task_dir,model_name,device,soc,os_version,valid,iterations,in0,in1,in2,in3,cpu_dur,cpu_min,cpu_max,cpu_std,gpu_dur,gpu_min,gpu_max,gpu_std,npu_dur,npu_min,npu_max,npu_std
fp32,img-classification_cifar-10_acc_unq-1b1da9e73c756b34f5c4cab8a8769d4e,unq-1b1da9e73c756b34f5c4cab8a8769d4e,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,32,32,3,126198000.0,83562000.0,242938000.0,67447000.0,6316790.0,6223000.0,7219000.0,110000.0,6344240.0,6234000.0,7337000.0,121000.0
fp32,img-classification_cifar-10_acc_unq-1b1da9e73c756b34f5c4cab8a8769d4e,unq-1b1da9e73c756b34f5c4cab8a8769d4e,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,32,32,3,319329000.0,141125000.0,497533000.0,178204000.0,21986700.0,21123000.0,22666000.0,415000.0,22112100.0,21333000.0,22908000.0,438000.0
fp32,img-classification_cifar-10_acc_unq-1b1da9e73c756b34f5c4cab8a8769d4e,unq-1b1da9e73c756b34f5c4cab8a8769d4e,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,32,32,3,134355000.0,87188000.0,173699000.0,20139000.0,9947450.0,9789000.0,10369000.0,100000.0,10178700.0,9770000.0,11970000.0,428000.0
fp32,img-classification_cifar-10_acc_unq-cd084d3c0e191824f9796c18e8d3050c,unq-cd084d3c0e191824f9796c18e8d3050c,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,28,28,3,746215000.0,690507000.0,817947000.0,30381000.0,27800300.0,27571000.0,29174000.0,345000.0,27570200.0,27446000.0,27711000.0,81000.0
fp32,img-classification_cifar-10_acc_unq-cd084d3c0e191824f9796c18e8d3050c,unq-cd084d3c0e191824f9796c18e8d3050c,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,28,28,3,693318000.0,615032000.0,717288000.0,20270000.0,79577000.0,78887000.0,82178000.0,1070000.0,79826100.0,79231000.0,81435000.0,680000.0
fp32,img-classification_cifar-10_acc_unq-cd084d3c0e191824f9796c18e8d3050c,unq-cd084d3c0e191824f9796c18e8d3050c,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,28,28,3,471182000.0,395362000.0,515086000.0,30750000.0,17844000.0,17679000.0,18378000.0,122000.0,18035600.0,17798000.0,19280000.0,305000.0
fp32,img-classification_cifar-10_acc_unq-cd084d3c0e191824f9796c18e8d3050c,unq-cd084d3c0e191824f9796c18e8d3050c,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,28,28,3,608629000.0,553121000.0,627674000.0,18545000.0,70541100.0,69859000.0,71203000.0,416000.0,69984100.0,69158000.0,70527000.0,489000.0
fp32,img-classification_cifar-10_acc_unq-cd084d3c0e191824f9796c18e8d3050c,unq-cd084d3c0e191824f9796c18e8d3050c,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,28,28,3,673491000.0,524595000.0,791350000.0,96844000.0,28126000.0,27967000.0,28644000.0,139000.0,27998500.0,27816000.0,28505000.0,137000.0
fp32,img-classification_cifar-10_acc_unq-828012c23727bd1244fbfa6a0b6b162a,unq-828012c23727bd1244fbfa6a0b6b162a,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,32,32,3,102180000.0,75358000.0,128764000.0,22288000.0,21010200.0,20769000.0,21484000.0,218000.0,21195800.0,20903000.0,21636000.0,186000.0
fp32,img-classification_cifar-10_acc_unq-828012c23727bd1244fbfa6a0b6b162a,unq-828012c23727bd1244fbfa6a0b6b162a,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,32,32,3,436475000.0,81925000.0,631614000.0,226907000.0,112219000.0,110318000.0,113681000.0,1314000.0,35123700.0,34898000.0,35503000.0,171000.0
fp32,img-classification_cifar-10_acc_unq-828012c23727bd1244fbfa6a0b6b162a,unq-828012c23727bd1244fbfa6a0b6b162a,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,32,32,3,55127000.0,34332000.0,79267000.0,15885000.0,8886720.0,8681000.0,9610000.0,180000.0,8995180.0,8880000.0,9458000.0,87000.0
fp32,img-classification_cifar-10_acc_unq-828012c23727bd1244fbfa6a0b6b162a,unq-828012c23727bd1244fbfa6a0b6b162a,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,32,32,3,61059900.0,52267000.0,82573000.0,8191000.0,33164900.0,32414000.0,37436000.0,1147000.0,32652800.0,32242000.0,33314000.0,339000.0
fp32,img-classification_cifar-10_acc_unq-828012c23727bd1244fbfa6a0b6b162a,unq-828012c23727bd1244fbfa6a0b6b162a,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,32,32,3,94588200.0,78365000.0,136863000.0,21980000.0,21179800.0,20877000.0,21728000.0,181000.0,21138100.0,20784000.0,23824000.0,582000.0
fp32,img-classification_cifar-10_acc_unq-a004a35b0e9d7de0fe17744218ee9d7e,unq-a004a35b0e9d7de0fe17744218ee9d7e,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,64,64,3,137240000.0,116571000.0,180094000.0,25049000.0,39269300.0,39067000.0,40617000.0,409000.0,39424200.0,39328000.0,39522000.0,55000.0
fp32,img-classification_cifar-10_acc_unq-a004a35b0e9d7de0fe17744218ee9d7e,unq-a004a35b0e9d7de0fe17744218ee9d7e,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,64,64,3,184042000.0,166742000.0,206431000.0,16597000.0,198599000.0,197151000.0,199699000.0,1068000.0,200934000.0,200297000.0,201670000.0,564000.0
fp32,img-classification_cifar-10_acc_unq-a004a35b0e9d7de0fe17744218ee9d7e,unq-a004a35b0e9d7de0fe17744218ee9d7e,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,64,64,3,84905500.0,75601000.0,108988000.0,11159000.0,23422700.0,22860000.0,34030000.0,2314000.0,23404500.0,22890000.0,33174000.0,2132000.0
fp32,img-classification_cifar-10_acc_unq-a004a35b0e9d7de0fe17744218ee9d7e,unq-a004a35b0e9d7de0fe17744218ee9d7e,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,64,64,3,127299000.0,121069000.0,138034000.0,6423000.0,90538200.0,90423000.0,90903000.0,165000.0,125086000.0,124493000.0,126245000.0,693000.0
fp32,img-classification_cifar-10_acc_unq-a004a35b0e9d7de0fe17744218ee9d7e,unq-a004a35b0e9d7de0fe17744218ee9d7e,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,64,64,3,121010000.0,108957000.0,154288000.0,16958000.0,39516800.0,39422000.0,39699000.0,65000.0,39394500.0,39298000.0,39532000.0,69000.0
fp32,img-classification_cifar-10_acc_unq-9dd5fd0bb1750a42045ed3c605f7dfee,unq-9dd5fd0bb1750a42045ed3c605f7dfee,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,64,64,3,261394000.0,126789000.0,396000000.0,134605000.0,40210500.0,39933000.0,40768000.0,241000.0,40263400.0,39740000.0,41078000.0,352000.0
fp32,img-classification_cifar-10_acc_unq-9dd5fd0bb1750a42045ed3c605f7dfee,unq-9dd5fd0bb1750a42045ed3c605f7dfee,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,64,64,3,549810000.0,196309000.0,633750000.0,94111000.0,222362000.0,219417000.0,225413000.0,2449000.0,221695000.0,220880000.0,222366000.0,615000.0
fp32,img-classification_cifar-10_acc_unq-9dd5fd0bb1750a42045ed3c605f7dfee,unq-9dd5fd0bb1750a42045ed3c605f7dfee,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,64,64,3,129833000.0,97617000.0,157984000.0,19267000.0,19364000.0,19101000.0,19739000.0,137000.0,19304000.0,19152000.0,19982000.0,147000.0
fp32,img-classification_cifar-10_acc_unq-9dd5fd0bb1750a42045ed3c605f7dfee,unq-9dd5fd0bb1750a42045ed3c605f7dfee,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,64,64,3,158598000.0,130405000.0,209772000.0,30435000.0,78091100.0,75938000.0,80988000.0,1995000.0,75701700.0,75206000.0,76445000.0,462000.0
fp32,img-classification_cifar-10_acc_unq-9dd5fd0bb1750a42045ed3c605f7dfee,unq-9dd5fd0bb1750a42045ed3c605f7dfee,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,64,64,3,222494000.0,213638000.0,239430000.0,11979000.0,40266500.0,39927000.0,41024000.0,318000.0,40853600.0,40426000.0,42654000.0,548000.0
fp32,img-classification_cifar-10_acc_unq-1c2a52e122f9636dcf0c791ffcba6677,unq-1c2a52e122f9636dcf0c791ffcba6677,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,64,64,3,831809000.0,773001000.0,881150000.0,29484000.0,71794300.0,71480000.0,72382000.0,266000.0,71678100.0,71527000.0,71878000.0,116000.0
fp32,img-classification_cifar-10_acc_unq-1c2a52e122f9636dcf0c791ffcba6677,unq-1c2a52e122f9636dcf0c791ffcba6677,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,64,64,3,875694000.0,805754000.0,905694000.0,25979000.0,211634000.0,210670000.0,212712000.0,837000.0,424799000.0,421670000.0,427928000.0,3129000.0
fp32,img-classification_cifar-10_acc_unq-1c2a52e122f9636dcf0c791ffcba6677,unq-1c2a52e122f9636dcf0c791ffcba6677,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,64,64,3,529103000.0,476797000.0,588516000.0,33711000.0,44528600.0,44220000.0,44887000.0,198000.0,51460700.0,46520000.0,89302000.0,12713000.0
fp32,img-classification_cifar-10_acc_unq-1c2a52e122f9636dcf0c791ffcba6677,unq-1c2a52e122f9636dcf0c791ffcba6677,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,64,64,3,735059000.0,704378000.0,760661000.0,10817000.0,176252000.0,175471000.0,177208000.0,719000.0,237143000.0,235494000.0,237974000.0,1165000.0
fp32,img-classification_cifar-10_acc_unq-1c2a52e122f9636dcf0c791ffcba6677,unq-1c2a52e122f9636dcf0c791ffcba6677,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,64,64,3,685598000.0,196651000.0,899140000.0,207650000.0,71744900.0,71598000.0,71978000.0,111000.0,72512300.0,71601000.0,75782000.0,1426000.0
fp32,img-classification_cifar-10_acc_rag-b40f5b2d49311e36b11c39011cf65657,rag-b40f5b2d49311e36b11c39011cf65657,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,64,64,3,55100500.0,38017000.0,76281000.0,10272000.0,2915800.0,2868000.0,3493000.0,61000.0,2916150.0,2871000.0,3238000.0,52000.0
fp32,img-classification_cifar-10_acc_rag-b40f5b2d49311e36b11c39011cf65657,rag-b40f5b2d49311e36b11c39011cf65657,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,64,64,3,59288100.0,47450000.0,65459000.0,4777000.0,16357100.0,15706000.0,18907000.0,747000.0,16145500.0,15589000.0,17263000.0,385000.0
fp32,img-classification_cifar-10_acc_rag-b40f5b2d49311e36b11c39011cf65657,rag-b40f5b2d49311e36b11c39011cf65657,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,64,64,3,37788000.0,24242000.0,54198000.0,8606000.0,1621150.0,1560000.0,3004000.0,245000.0,1616730.0,1560000.0,2604000.0,194000.0
fp32,img-classification_cifar-10_acc_rag-b40f5b2d49311e36b11c39011cf65657,rag-b40f5b2d49311e36b11c39011cf65657,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,64,64,3,34093500.0,24851000.0,41405000.0,5923000.0,6516220.0,6414000.0,7033000.0,102000.0,6479640.0,6418000.0,6964000.0,69000.0
fp32,img-classification_cifar-10_acc_rag-b40f5b2d49311e36b11c39011cf65657,rag-b40f5b2d49311e36b11c39011cf65657,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,64,64,3,53782500.0,30896000.0,75726000.0,13422000.0,2913610.0,2856000.0,3313000.0,43000.0,2898720.0,2847000.0,3265000.0,40000.0
fp32,img-classification_cifar-10_acc_unq-164a55c5eff88cd391eef6adef61b36a,unq-164a55c5eff88cd391eef6adef61b36a,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,64,64,3,789914000.0,711426000.0,841451000.0,30791000.0,71650000.0,71399000.0,72040000.0,215000.0,72024300.0,71939000.0,72290000.0,115000.0
fp32,img-classification_cifar-10_acc_unq-164a55c5eff88cd391eef6adef61b36a,unq-164a55c5eff88cd391eef6adef61b36a,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,64,64,3,873709000.0,840062000.0,897562000.0,14448000.0,418656000.0,417035000.0,420276000.0,1620000.0,426837000.0,422656000.0,431018000.0,4181000.0
fp32,img-classification_cifar-10_acc_unq-164a55c5eff88cd391eef6adef61b36a,unq-164a55c5eff88cd391eef6adef61b36a,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,64,64,3,545556000.0,458911000.0,584214000.0,33555000.0,49059400.0,48769000.0,49360000.0,189000.0,49151000.0,48797000.0,49604000.0,245000.0
fp32,img-classification_cifar-10_acc_unq-164a55c5eff88cd391eef6adef61b36a,unq-164a55c5eff88cd391eef6adef61b36a,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,64,64,3,717623000.0,659516000.0,749068000.0,20085000.0,177357000.0,176523000.0,177896000.0,598000.0,177869000.0,176684000.0,179595000.0,1248000.0
fp32,img-classification_cifar-10_acc_unq-164a55c5eff88cd391eef6adef61b36a,unq-164a55c5eff88cd391eef6adef61b36a,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,64,64,3,718943000.0,188797000.0,873075000.0,178163000.0,72099000.0,71978000.0,72243000.0,94000.0,71910000.0,71828000.0,71966000.0,49000.0
fp32,img-classification_cifar-10_acc_unq-c5af8fe5010467faf3d2d45f5600f945,unq-c5af8fe5010467faf3d2d45f5600f945,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,64,64,3,74740000.0,42149000.0,99810000.0,25461000.0,9361410.0,9235000.0,9744000.0,96000.0,9368480.0,9194000.0,10627000.0,188000.0
fp32,img-classification_cifar-10_acc_unq-c5af8fe5010467faf3d2d45f5600f945,unq-c5af8fe5010467faf3d2d45f5600f945,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,64,64,3,379672000.0,362799000.0,396544000.0,16872000.0,48484500.0,45538000.0,50392000.0,1293000.0,48563700.0,47276000.0,49808000.0,780000.0
fp32,img-classification_cifar-10_acc_unq-c5af8fe5010467faf3d2d45f5600f945,unq-c5af8fe5010467faf3d2d45f5600f945,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,64,64,3,46132100.0,23692000.0,69448000.0,15719000.0,4138120.0,4060000.0,5208000.0,107000.0,4163899.0,4066000.0,5705000.0,162000.0
fp32,img-classification_cifar-10_acc_unq-c5af8fe5010467faf3d2d45f5600f945,unq-c5af8fe5010467faf3d2d45f5600f945,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,64,64,3,36815200.0,24396000.0,47652000.0,7817000.0,16198400.0,15978000.0,16996000.0,242000.0,16272200.0,15893000.0,18292000.0,554000.0
fp32,img-classification_cifar-10_acc_unq-c5af8fe5010467faf3d2d45f5600f945,unq-c5af8fe5010467faf3d2d45f5600f945,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,64,64,3,60266700.0,38096000.0,90935000.0,17988000.0,9765080.0,9548000.0,10404000.0,150000.0,9612330.0,9415000.0,10016000.0,105000.0
fp32,img-classification_cifar-10_acc_unq-b94586187e9637dd7cc758bfe8a38f04,unq-b94586187e9637dd7cc758bfe8a38f04,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,64,64,3,808869000.0,562387000.0,894708000.0,72346000.0,71938000.0,71199000.0,73830000.0,833000.0,71635300.0,71374000.0,72336000.0,307000.0
fp32,img-classification_cifar-10_acc_unq-b94586187e9637dd7cc758bfe8a38f04,unq-b94586187e9637dd7cc758bfe8a38f04,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,64,64,3,871280000.0,793360000.0,907263000.0,23088000.0,410959000.0,410380000.0,411538000.0,579000.0,416390000.0,416290000.0,416491000.0,100000.0
fp32,img-classification_cifar-10_acc_unq-b94586187e9637dd7cc758bfe8a38f04,unq-b94586187e9637dd7cc758bfe8a38f04,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,64,64,3,536663000.0,478492000.0,587402000.0,26788000.0,44625600.0,44474000.0,44844000.0,127000.0,44516100.0,44376000.0,44743000.0,85000.0
fp32,img-classification_cifar-10_acc_unq-b94586187e9637dd7cc758bfe8a38f04,unq-b94586187e9637dd7cc758bfe8a38f04,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,64,64,3,751319000.0,710803000.0,861402000.0,28592000.0,210844000.0,177445000.0,276886000.0,46699000.0,234833000.0,234200000.0,235827000.0,711000.0
fp32,img-classification_cifar-10_acc_unq-b94586187e9637dd7cc758bfe8a38f04,unq-b94586187e9637dd7cc758bfe8a38f04,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,64,64,3,849944000.0,775175000.0,890713000.0,30670000.0,71591700.0,71509000.0,71688000.0,55000.0,72242600.0,72029000.0,72764000.0,276000.0
fp32,img-classification_cifar-10_acc_unq-8ee1cbf8901e71e97b9dd2484e684504,unq-8ee1cbf8901e71e97b9dd2484e684504,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,32,32,3,279150000.0,154531000.0,349606000.0,50733000.0,19984700.0,19858000.0,20261000.0,95000.0,20080400.0,19936000.0,20599000.0,150000.0
fp32,img-classification_cifar-10_acc_unq-8ee1cbf8901e71e97b9dd2484e684504,unq-8ee1cbf8901e71e97b9dd2484e684504,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,32,32,3,330294000.0,239470000.0,364783000.0,30341000.0,97733500.0,89677000.0,105540000.0,6064000.0,94408200.0,89519000.0,103434000.0,4840000.0
fp32,img-classification_cifar-10_acc_unq-8ee1cbf8901e71e97b9dd2484e684504,unq-8ee1cbf8901e71e97b9dd2484e684504,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,32,32,3,298724000.0,190070000.0,407379000.0,108654000.0,11852900.0,11744000.0,12269000.0,83000.0,11910700.0,11799000.0,12859000.0,156000.0
fp32,img-classification_cifar-10_acc_unq-8ee1cbf8901e71e97b9dd2484e684504,unq-8ee1cbf8901e71e97b9dd2484e684504,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,32,32,3,261873000.0,238699000.0,318460000.0,17658000.0,46731500.0,45589000.0,48086000.0,869000.0,48397700.0,45330000.0,61936000.0,5303000.0
fp32,img-classification_cifar-10_acc_unq-8ee1cbf8901e71e97b9dd2484e684504,unq-8ee1cbf8901e71e97b9dd2484e684504,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,32,32,3,293489000.0,213091000.0,325766000.0,26902000.0,20268600.0,20119000.0,21312000.0,226000.0,20520900.0,20369000.0,20641000.0,63000.0
fp32,img-classification_cifar-10_acc_unq-33eda96bddf323ef52ac6d9249442f5d,unq-33eda96bddf323ef52ac6d9249442f5d,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,30,30,3,267490000.0,197728000.0,327915000.0,41281000.0,19637500.0,19386000.0,20910000.0,280000.0,19780300.0,19647000.0,19936000.0,74000.0
fp32,img-classification_cifar-10_acc_unq-33eda96bddf323ef52ac6d9249442f5d,unq-33eda96bddf323ef52ac6d9249442f5d,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,30,30,3,360217000.0,341822000.0,386838000.0,12186000.0,55383000.0,54938000.0,56555000.0,420000.0,107839000.0,106912000.0,108638000.0,668000.0
fp32,img-classification_cifar-10_acc_unq-33eda96bddf323ef52ac6d9249442f5d,unq-33eda96bddf323ef52ac6d9249442f5d,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,30,30,3,320836000.0,218276000.0,423397000.0,102560000.0,11591500.0,11515000.0,12147000.0,93000.0,11669800.0,11526000.0,12344000.0,168000.0
fp32,img-classification_cifar-10_acc_unq-33eda96bddf323ef52ac6d9249442f5d,unq-33eda96bddf323ef52ac6d9249442f5d,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,30,30,3,247400000.0,193059000.0,313442000.0,23741000.0,59276300.0,44136000.0,78430000.0,15943000.0,44309400.0,43558000.0,46108000.0,663000.0
fp32,img-classification_cifar-10_acc_unq-33eda96bddf323ef52ac6d9249442f5d,unq-33eda96bddf323ef52ac6d9249442f5d,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,30,30,3,252587000.0,84264000.0,334319000.0,80347000.0,19832400.0,19721000.0,20021000.0,73000.0,19906500.0,19734000.0,20079000.0,80000.0
fp32,img-classification_cifar-10_acc_unq-f37e9c7afd0994f9363e20f05339951e,unq-f37e9c7afd0994f9363e20f05339951e,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,64,64,3,281882000.0,191637000.0,350093000.0,39338000.0,289202000.0,287633000.0,290772000.0,1569000.0,287948000.0,287777000.0,288118000.0,170000.0
fp32,img-classification_cifar-10_acc_unq-f37e9c7afd0994f9363e20f05339951e,unq-f37e9c7afd0994f9363e20f05339951e,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,64,64,3,619409000.0,441932000.0,666716000.0,48897000.0,1859.0,1842591000.0,1875458000.0,8317000.0,1848.0,1775628000.0,1868695000.0,21590000.0
fp32,img-classification_cifar-10_acc_unq-f37e9c7afd0994f9363e20f05339951e,unq-f37e9c7afd0994f9363e20f05339951e,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,64,64,3,261258000.0,176032000.0,346483000.0,85225000.0,185675000.0,183569000.0,189554000.0,2746000.0,190265000.0,188892000.0,191674000.0,1136000.0
fp32,img-classification_cifar-10_acc_unq-f37e9c7afd0994f9363e20f05339951e,unq-f37e9c7afd0994f9363e20f05339951e,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,64,64,3,379111000.0,332566000.0,409616000.0,16407000.0,847997000.0,759695000.0,979846000.0,91627000.0,969659000.0,956484000.0,993786000.0,9489000.0
fp32,img-classification_cifar-10_acc_unq-f37e9c7afd0994f9363e20f05339951e,unq-f37e9c7afd0994f9363e20f05339951e,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,64,64,3,286518000.0,203454000.0,329260000.0,33908000.0,288764000.0,288673000.0,288854000.0,90000.0,289355000.0,289317000.0,289393000.0,38000.0
fp32,img-classification_cifar-10_acc_unq-33897d2a97eda5f8f58fc794aef2fbcc,unq-33897d2a97eda5f8f58fc794aef2fbcc,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,32,32,3,28039200.0,17813000.0,70612000.0,12631000.0,2739100.0,2693000.0,3944000.0,100000.0,2758080.0,2715000.0,3081000.0,45000.0
fp32,img-classification_cifar-10_acc_unq-33897d2a97eda5f8f58fc794aef2fbcc,unq-33897d2a97eda5f8f58fc794aef2fbcc,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,32,32,3,39468200.0,34215000.0,72461000.0,9730000.0,14643400.0,13543000.0,17679000.0,687000.0,8888820.0,7694000.0,13906000.0,1693000.0
fp32,img-classification_cifar-10_acc_unq-33897d2a97eda5f8f58fc794aef2fbcc,unq-33897d2a97eda5f8f58fc794aef2fbcc,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,32,32,3,11403500.0,8744000.0,35261000.0,3849000.0,1582300.0,1528000.0,2686000.0,187000.0,1561540.0,1529000.0,2632000.0,132000.0
fp32,img-classification_cifar-10_acc_unq-33897d2a97eda5f8f58fc794aef2fbcc,unq-33897d2a97eda5f8f58fc794aef2fbcc,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,32,32,3,27589800.0,19987000.0,39174000.0,3761000.0,6327280.0,6188000.0,6536000.0,62000.0,6337050.0,6205000.0,6602000.0,70000.0
fp32,img-classification_cifar-10_acc_unq-33897d2a97eda5f8f58fc794aef2fbcc,unq-33897d2a97eda5f8f58fc794aef2fbcc,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,32,32,3,22236800.0,16163000.0,62290000.0,10115000.0,2765920.0,2706000.0,2860000.0,36000.0,2763770.0,2704000.0,2868000.0,34000.0
fp32,img-classification_cifar-10_acc_unq-0f3392bad656dcbce2a1fef8ab05e20b,unq-0f3392bad656dcbce2a1fef8ab05e20b,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,29,29,3,40495800.0,29411000.0,70719000.0,10393000.0,13829900.0,13626000.0,14285000.0,153000.0,13533700.0,13174000.0,14722000.0,296000.0
fp32,img-classification_cifar-10_acc_unq-0f3392bad656dcbce2a1fef8ab05e20b,unq-0f3392bad656dcbce2a1fef8ab05e20b,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,29,29,3,225519000.0,196225000.0,277473000.0,36836000.0,69225800.0,67365000.0,73813000.0,2013000.0,67921900.0,62259000.0,70325000.0,3041000.0
fp32,img-classification_cifar-10_acc_unq-0f3392bad656dcbce2a1fef8ab05e20b,unq-0f3392bad656dcbce2a1fef8ab05e20b,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,29,29,3,18623800.0,16555000.0,28199000.0,2038000.0,5724230.0,5629000.0,6971000.0,144000.0,5879240.0,5739000.0,7203000.0,171000.0
fp32,img-classification_cifar-10_acc_unq-0f3392bad656dcbce2a1fef8ab05e20b,unq-0f3392bad656dcbce2a1fef8ab05e20b,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,29,29,3,31516700.0,25190000.0,51789000.0,5780000.0,19893100.0,19554000.0,20396000.0,216000.0,20788000.0,20418000.0,21540000.0,322000.0
fp32,img-classification_cifar-10_acc_unq-0f3392bad656dcbce2a1fef8ab05e20b,unq-0f3392bad656dcbce2a1fef8ab05e20b,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,29,29,3,39571000.0,33138000.0,61763000.0,7497000.0,14027200.0,13577000.0,16444000.0,671000.0,14176100.0,14001000.0,14446000.0,86000.0
fp32,img-classification_cifar-10_acc_unq-4c8280d3f700fbe796a41d81886d6525,unq-4c8280d3f700fbe796a41d81886d6525,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,64,64,3,52237000.0,41012000.0,89873000.0,13383000.0,7054370.0,6974000.0,7374000.0,58000.0,7017150.0,6939000.0,7341000.0,60000.0
